inventory_id,store_id,film_id,inventory_last_upd
735,2,160,2006-02-15 10:09:17
736,1,161,2006-02-15 10:09:17
737,1,161,2006-02-15 10:09:17
738,1,162,2006-02-15 10:09:17
739,1,162,2006-02-15 10:09:17
740,1,162,2006-02-15 10:09:17
741,2,162,2006-02-15 10:09:17
742,2,162,2006-02-15 10:09:17
743,2,162,2006-02-15 10:09:17
744,2,162,2006-02-15 10:09:17
745,2,163,2006-02-15 10:09:17
746,2,163,2006-02-15 10:09:17
747,2,163,2006-02-15 10:09:17
748,1,164,2006-02-15 10:09:17
749,1,164,2006-02-15 10:09:17
750,2,164,2006-02-15 10:09:17
751,2,164,2006-02-15 10:09:17
752,2,164,2006-02-15 10:09:17
753,1,165,2006-02-15 10:09:17
754,1,165,2006-02-15 10:09:17
755,1,165,2006-02-15 10:09:17
756,2,165,2006-02-15 10:09:17
757,2,165,2006-02-15 10:09:17
758,1,166,2006-02-15 10:09:17
759,1,166,2006-02-15 10:09:17
760,1,166,2006-02-15 10:09:17
761,1,166,2006-02-15 10:09:17
762,2,166,2006-02-15 10:09:17
763,2,166,2006-02-15 10:09:17
764,1,167,2006-02-15 10:09:17
765,1,167,2006-02-15 10:09:17
766,1,167,2006-02-15 10:09:17
767,1,167,2006-02-15 10:09:17
768,2,167,2006-02-15 10:09:17
769,2,167,2006-02-15 10:09:17
770,2,167,2006-02-15 10:09:17
771,1,168,2006-02-15 10:09:17
772,1,168,2006-02-15 10:09:17
773,1,169,2006-02-15 10:09:17
774,1,169,2006-02-15 10:09:17
775,2,169,2006-02-15 10:09:17
776,2,169,2006-02-15 10:09:17
777,1,170,2006-02-15 10:09:17
778,1,170,2006-02-15 10:09:17
779,2,170,2006-02-15 10:09:17
780,2,170,2006-02-15 10:09:17
781,2,170,2006-02-15 10:09:17
782,2,170,2006-02-15 10:09:17
783,1,172,2006-02-15 10:09:17
784,1,172,2006-02-15 10:09:17
785,1,172,2006-02-15 10:09:17
786,1,172,2006-02-15 10:09:17
787,2,172,2006-02-15 10:09:17
788,2,172,2006-02-15 10:09:17
789,2,172,2006-02-15 10:09:17
790,1,173,2006-02-15 10:09:17
791,1,173,2006-02-15 10:09:17
792,1,173,2006-02-15 10:09:17
793,2,173,2006-02-15 10:09:17
794,2,173,2006-02-15 10:09:17
795,1,174,2006-02-15 10:09:17
796,1,174,2006-02-15 10:09:17
797,1,174,2006-02-15 10:09:17
798,1,174,2006-02-15 10:09:17
799,2,174,2006-02-15 10:09:17
800,2,174,2006-02-15 10:09:17
801,2,174,2006-02-15 10:09:17
802,2,174,2006-02-15 10:09:17
803,1,175,2006-02-15 10:09:17
804,1,175,2006-02-15 10:09:17
805,2,175,2006-02-15 10:09:17
806,2,175,2006-02-15 10:09:17
807,2,175,2006-02-15 10:09:17
808,1,176,2006-02-15 10:09:17
809,1,176,2006-02-15 10:09:17
810,2,176,2006-02-15 10:09:17
811,2,176,2006-02-15 10:09:17
812,2,176,2006-02-15 10:09:17
813,2,176,2006-02-15 10:09:17
814,2,177,2006-02-15 10:09:17
815,2,177,2006-02-15 10:09:17
816,2,177,2006-02-15 10:09:17
817,1,178,2006-02-15 10:09:17
818,1,178,2006-02-15 10:09:17
819,1,179,2006-02-15 10:09:17
820,1,179,2006-02-15 10:09:17
821,1,179,2006-02-15 10:09:17
822,1,179,2006-02-15 10:09:17
823,2,180,2006-02-15 10:09:17
824,2,180,2006-02-15 10:09:17
825,1,181,2006-02-15 10:09:17
826,1,181,2006-02-15 10:09:17
827,1,181,2006-02-15 10:09:17
828,2,181,2006-02-15 10:09:17
829,2,181,2006-02-15 10:09:17
830,2,181,2006-02-15 10:09:17
831,2,181,2006-02-15 10:09:17
832,1,182,2006-02-15 10:09:17
833,1,182,2006-02-15 10:09:17
834,1,183,2006-02-15 10:09:17
835,1,183,2006-02-15 10:09:17
836,1,183,2006-02-15 10:09:17
837,2,183,2006-02-15 10:09:17
838,2,183,2006-02-15 10:09:17
839,2,183,2006-02-15 10:09:17
840,1,184,2006-02-15 10:09:17
841,1,184,2006-02-15 10:09:17
842,2,184,2006-02-15 10:09:17
843,2,184,2006-02-15 10:09:17
844,2,184,2006-02-15 10:09:17
845,1,185,2006-02-15 10:09:17
846,1,185,2006-02-15 10:09:17
847,1,186,2006-02-15 10:09:17
848,1,186,2006-02-15 10:09:17
849,2,186,2006-02-15 10:09:17
850,2,186,2006-02-15 10:09:17
851,2,187,2006-02-15 10:09:17
852,2,187,2006-02-15 10:09:17
853,2,187,2006-02-15 10:09:17
854,1,188,2006-02-15 10:09:17
855,1,188,2006-02-15 10:09:17
856,1,188,2006-02-15 10:09:17
857,1,189,2006-02-15 10:09:17
858,1,189,2006-02-15 10:09:17
859,2,189,2006-02-15 10:09:17
860,2,189,2006-02-15 10:09:17
861,2,189,2006-02-15 10:09:17
862,2,189,2006-02-15 10:09:17
863,2,190,2006-02-15 10:09:17
864,2,190,2006-02-15 10:09:17
865,2,190,2006-02-15 10:09:17
866,2,190,2006-02-15 10:09:17
867,1,191,2006-02-15 10:09:17
868,1,191,2006-02-15 10:09:17
869,1,191,2006-02-15 10:09:17
870,2,191,2006-02-15 10:09:17
871,2,191,2006-02-15 10:09:17
872,2,191,2006-02-15 10:09:17
873,1,193,2006-02-15 10:09:17
874,1,193,2006-02-15 10:09:17
875,1,193,2006-02-15 10:09:17
876,1,193,2006-02-15 10:09:17
877,2,193,2006-02-15 10:09:17
878,2,193,2006-02-15 10:09:17
879,2,193,2006-02-15 10:09:17
880,2,193,2006-02-15 10:09:17
881,1,194,2006-02-15 10:09:17
882,1,194,2006-02-15 10:09:17
883,2,194,2006-02-15 10:09:17
884,2,194,2006-02-15 10:09:17
885,1,196,2006-02-15 10:09:17
886,1,196,2006-02-15 10:09:17
887,1,197,2006-02-15 10:09:17
888,1,197,2006-02-15 10:09:17
889,1,199,2006-02-15 10:09:17
890,1,199,2006-02-15 10:09:17
891,1,199,2006-02-15 10:09:17
892,1,199,2006-02-15 10:09:17
893,2,199,2006-02-15 10:09:17
894,2,199,2006-02-15 10:09:17
895,2,199,2006-02-15 10:09:17
896,2,199,2006-02-15 10:09:17
897,1,200,2006-02-15 10:09:17
898,1,200,2006-02-15 10:09:17
899,1,200,2006-02-15 10:09:17
900,1,200,2006-02-15 10:09:17
901,2,200,2006-02-15 10:09:17
902,2,200,2006-02-15 10:09:17
903,2,200,2006-02-15 10:09:17
904,2,200,2006-02-15 10:09:17
905,1,201,2006-02-15 10:09:17
906,1,201,2006-02-15 10:09:17
907,1,201,2006-02-15 10:09:17
908,1,201,2006-02-15 10:09:17
909,1,202,2006-02-15 10:09:17
910,1,202,2006-02-15 10:09:17
911,1,202,2006-02-15 10:09:17
912,2,203,2006-02-15 10:09:17
913,2,203,2006-02-15 10:09:17
914,2,203,2006-02-15 10:09:17
915,2,203,2006-02-15 10:09:17
916,1,204,2006-02-15 10:09:17
917,1,204,2006-02-15 10:09:17
918,1,204,2006-02-15 10:09:17
919,1,204,2006-02-15 10:09:17
920,2,204,2006-02-15 10:09:17
921,2,204,2006-02-15 10:09:17
922,1,205,2006-02-15 10:09:17
923,1,205,2006-02-15 10:09:17
924,1,205,2006-02-15 10:09:17
925,1,205,2006-02-15 10:09:17
926,1,206,2006-02-15 10:09:17
927,1,206,2006-02-15 10:09:17
928,1,206,2006-02-15 10:09:17
929,1,206,2006-02-15 10:09:17
930,2,206,2006-02-15 10:09:17
931,2,206,2006-02-15 10:09:17
932,2,206,2006-02-15 10:09:17
933,2,206,2006-02-15 10:09:17
934,1,207,2006-02-15 10:09:17
935,1,207,2006-02-15 10:09:17
936,1,207,2006-02-15 10:09:17
937,1,207,2006-02-15 10:09:17
938,1,208,2006-02-15 10:09:17
939,1,208,2006-02-15 10:09:17
940,1,208,2006-02-15 10:09:17
941,1,209,2006-02-15 10:09:17
942,1,209,2006-02-15 10:09:17
943,1,209,2006-02-15 10:09:17
944,1,209,2006-02-15 10:09:17
945,2,210,2006-02-15 10:09:17
946,2,210,2006-02-15 10:09:17
947,2,210,2006-02-15 10:09:17
948,1,211,2006-02-15 10:09:17
949,1,211,2006-02-15 10:09:17
950,1,212,2006-02-15 10:09:17
951,1,212,2006-02-15 10:09:17
952,1,212,2006-02-15 10:09:17
953,2,212,2006-02-15 10:09:17
954,2,212,2006-02-15 10:09:17
955,1,213,2006-02-15 10:09:17
956,1,213,2006-02-15 10:09:17
957,1,213,2006-02-15 10:09:17
958,1,213,2006-02-15 10:09:17
959,2,214,2006-02-15 10:09:17
960,2,214,2006-02-15 10:09:17
961,2,214,2006-02-15 10:09:17
962,2,214,2006-02-15 10:09:17
963,1,215,2006-02-15 10:09:17
964,1,215,2006-02-15 10:09:17
965,1,215,2006-02-15 10:09:17
966,2,215,2006-02-15 10:09:17
967,2,215,2006-02-15 10:09:17
968,2,215,2006-02-15 10:09:17
969,1,216,2006-02-15 10:09:17
970,1,216,2006-02-15 10:09:17
971,2,216,2006-02-15 10:09:17
972,2,216,2006-02-15 10:09:17
973,2,216,2006-02-15 10:09:17
974,1,218,2006-02-15 10:09:17
975,1,218,2006-02-15 10:09:17
976,1,218,2006-02-15 10:09:17
977,1,218,2006-02-15 10:09:17
978,2,218,2006-02-15 10:09:17
979,2,218,2006-02-15 10:09:17
980,2,218,2006-02-15 10:09:17
981,1,219,2006-02-15 10:09:17
982,1,219,2006-02-15 10:09:17
983,1,219,2006-02-15 10:09:17
984,1,219,2006-02-15 10:09:17
985,1,220,2006-02-15 10:09:17
986,1,220,2006-02-15 10:09:17
987,1,220,2006-02-15 10:09:17
988,1,220,2006-02-15 10:09:17
989,2,220,2006-02-15 10:09:17
990,2,220,2006-02-15 10:09:17
991,2,220,2006-02-15 10:09:17
992,2,220,2006-02-15 10:09:17
993,1,222,2006-02-15 10:09:17
994,1,222,2006-02-15 10:09:17
995,2,222,2006-02-15 10:09:17
996,2,222,2006-02-15 10:09:17
997,2,222,2006-02-15 10:09:17
998,2,222,2006-02-15 10:09:17
999,2,223,2006-02-15 10:09:17
1000,2,223,2006-02-15 10:09:17
1001,1,224,2006-02-15 10:09:17
1002,1,224,2006-02-15 10:09:17
1003,1,225,2006-02-15 10:09:17
1004,1,225,2006-02-15 10:09:17
1005,1,225,2006-02-15 10:09:17
1006,1,226,2006-02-15 10:09:17
1007,1,226,2006-02-15 10:09:17
1008,2,226,2006-02-15 10:09:17
1009,2,226,2006-02-15 10:09:17
1010,2,226,2006-02-15 10:09:17
1011,1,227,2006-02-15 10:09:17
1012,1,227,2006-02-15 10:09:17
1013,1,227,2006-02-15 10:09:17
1014,2,227,2006-02-15 10:09:17
1015,2,227,2006-02-15 10:09:17
1016,1,228,2006-02-15 10:09:17
1017,1,228,2006-02-15 10:09:17
1018,1,228,2006-02-15 10:09:17
1019,2,228,2006-02-15 10:09:17
1020,2,228,2006-02-15 10:09:17
1021,2,228,2006-02-15 10:09:17
1022,2,228,2006-02-15 10:09:17
1023,1,229,2006-02-15 10:09:17
1024,1,229,2006-02-15 10:09:17
1025,2,229,2006-02-15 10:09:17
1026,2,229,2006-02-15 10:09:17
1027,1,230,2006-02-15 10:09:17
1028,1,230,2006-02-15 10:09:17
1029,1,231,2006-02-15 10:09:17
1030,1,231,2006-02-15 10:09:17
1031,1,231,2006-02-15 10:09:17
1032,1,231,2006-02-15 10:09:17
1033,2,231,2006-02-15 10:09:17
1034,2,231,2006-02-15 10:09:17
1035,2,231,2006-02-15 10:09:17
1036,2,231,2006-02-15 10:09:17
1037,1,232,2006-02-15 10:09:17
1038,1,232,2006-02-15 10:09:17
1039,1,232,2006-02-15 10:09:17
1040,2,232,2006-02-15 10:09:17
1041,2,232,2006-02-15 10:09:17
1042,1,233,2006-02-15 10:09:17
1043,1,233,2006-02-15 10:09:17
1044,1,233,2006-02-15 10:09:17
1045,1,233,2006-02-15 10:09:17
1046,2,233,2006-02-15 10:09:17
1047,2,233,2006-02-15 10:09:17
1048,1,234,2006-02-15 10:09:17
1049,1,234,2006-02-15 10:09:17
1050,1,234,2006-02-15 10:09:17
1051,1,234,2006-02-15 10:09:17
1052,2,234,2006-02-15 10:09:17
1053,2,234,2006-02-15 10:09:17
1054,2,234,2006-02-15 10:09:17
1055,1,235,2006-02-15 10:09:17
1056,1,235,2006-02-15 10:09:17
1057,2,235,2006-02-15 10:09:17
1058,2,235,2006-02-15 10:09:17
1059,2,235,2006-02-15 10:09:17
1060,2,235,2006-02-15 10:09:17
1061,2,236,2006-02-15 10:09:17
1062,2,236,2006-02-15 10:09:17
1063,2,236,2006-02-15 10:09:17
1064,2,236,2006-02-15 10:09:17
1065,1,237,2006-02-15 10:09:17
1066,1,237,2006-02-15 10:09:17
1067,1,238,2006-02-15 10:09:17
1068,1,238,2006-02-15 10:09:17
1069,1,239,2006-02-15 10:09:17
1070,1,239,2006-02-15 10:09:17
1071,1,239,2006-02-15 10:09:17
1072,1,239,2006-02-15 10:09:17
1073,2,239,2006-02-15 10:09:17
1074,2,239,2006-02-15 10:09:17
1075,2,239,2006-02-15 10:09:17
1076,2,239,2006-02-15 10:09:17
1077,2,240,2006-02-15 10:09:17
1078,2,240,2006-02-15 10:09:17
1079,2,240,2006-02-15 10:09:17
1080,1,241,2006-02-15 10:09:17
1081,1,241,2006-02-15 10:09:17
1082,1,241,2006-02-15 10:09:17
1083,1,241,2006-02-15 10:09:17
1084,1,242,2006-02-15 10:09:17
1085,1,242,2006-02-15 10:09:17
1086,2,242,2006-02-15 10:09:17
1087,2,242,2006-02-15 10:09:17
1088,2,242,2006-02-15 10:09:17
1089,1,243,2006-02-15 10:09:17
1090,1,243,2006-02-15 10:09:17
1091,2,243,2006-02-15 10:09:17
1092,2,243,2006-02-15 10:09:17
1093,2,243,2006-02-15 10:09:17
1094,2,243,2006-02-15 10:09:17
1095,1,244,2006-02-15 10:09:17
1096,1,244,2006-02-15 10:09:17
1097,1,244,2006-02-15 10:09:17
1098,1,244,2006-02-15 10:09:17
1099,2,244,2006-02-15 10:09:17
1100,2,244,2006-02-15 10:09:17
1101,2,244,2006-02-15 10:09:17
1102,1,245,2006-02-15 10:09:17
1103,1,245,2006-02-15 10:09:17
1104,1,245,2006-02-15 10:09:17
1105,2,245,2006-02-15 10:09:17
1106,2,245,2006-02-15 10:09:17
1107,2,245,2006-02-15 10:09:17
1108,2,245,2006-02-15 10:09:17
1109,2,246,2006-02-15 10:09:17
1110,2,246,2006-02-15 10:09:17
1111,2,246,2006-02-15 10:09:17
1112,1,247,2006-02-15 10:09:17
1113,1,247,2006-02-15 10:09:17
1114,1,247,2006-02-15 10:09:17
1115,2,247,2006-02-15 10:09:17
1116,2,247,2006-02-15 10:09:17
1117,2,247,2006-02-15 10:09:17
1118,2,247,2006-02-15 10:09:17
1119,2,248,2006-02-15 10:09:17
1120,2,248,2006-02-15 10:09:17
1121,1,249,2006-02-15 10:09:17
1122,1,249,2006-02-15 10:09:17
1123,2,249,2006-02-15 10:09:17
1124,2,249,2006-02-15 10:09:17
1125,2,249,2006-02-15 10:09:17
1126,2,249,2006-02-15 10:09:17
1127,2,250,2006-02-15 10:09:17
1128,2,250,2006-02-15 10:09:17
1129,2,250,2006-02-15 10:09:17
1130,2,250,2006-02-15 10:09:17
1131,1,251,2006-02-15 10:09:17
1132,1,251,2006-02-15 10:09:17
1133,2,251,2006-02-15 10:09:17
1134,2,251,2006-02-15 10:09:17
1135,2,251,2006-02-15 10:09:17
1136,1,252,2006-02-15 10:09:17
1137,1,252,2006-02-15 10:09:17
1138,1,252,2006-02-15 10:09:17
1139,2,252,2006-02-15 10:09:17
1140,2,252,2006-02-15 10:09:17
1141,2,252,2006-02-15 10:09:17
1142,1,253,2006-02-15 10:09:17
1143,1,253,2006-02-15 10:09:17
1144,1,253,2006-02-15 10:09:17
1145,1,253,2006-02-15 10:09:17
1146,2,253,2006-02-15 10:09:17
1147,2,253,2006-02-15 10:09:17
1148,1,254,2006-02-15 10:09:17
1149,1,254,2006-02-15 10:09:17
1150,2,254,2006-02-15 10:09:17
1151,2,254,2006-02-15 10:09:17
1152,2,254,2006-02-15 10:09:17
1153,1,255,2006-02-15 10:09:17
1154,1,255,2006-02-15 10:09:17
1155,1,255,2006-02-15 10:09:17
1156,1,255,2006-02-15 10:09:17
1157,2,255,2006-02-15 10:09:17
1158,2,255,2006-02-15 10:09:17
1159,2,256,2006-02-15 10:09:17
1160,2,256,2006-02-15 10:09:17
1161,2,256,2006-02-15 10:09:17
1162,2,257,2006-02-15 10:09:17
1163,2,257,2006-02-15 10:09:17
1164,2,257,2006-02-15 10:09:17
1165,2,258,2006-02-15 10:09:17
1166,2,258,2006-02-15 10:09:17
1167,2,258,2006-02-15 10:09:17
1168,2,258,2006-02-15 10:09:17
1169,1,259,2006-02-15 10:09:17
1170,1,259,2006-02-15 10:09:17
1171,2,260,2006-02-15 10:09:17
1172,2,260,2006-02-15 10:09:17
1173,2,260,2006-02-15 10:09:17
1174,2,260,2006-02-15 10:09:17
1175,1,261,2006-02-15 10:09:17
1176,1,261,2006-02-15 10:09:17
1177,2,262,2006-02-15 10:09:17
1178,2,262,2006-02-15 10:09:17
1179,1,263,2006-02-15 10:09:17
1180,1,263,2006-02-15 10:09:17
1181,1,263,2006-02-15 10:09:17
1182,1,263,2006-02-15 10:09:17
1183,2,263,2006-02-15 10:09:17
1184,2,263,2006-02-15 10:09:17
1185,2,263,2006-02-15 10:09:17
1186,2,264,2006-02-15 10:09:17
1187,2,264,2006-02-15 10:09:17
1188,1,265,2006-02-15 10:09:17
1189,1,265,2006-02-15 10:09:17
1190,1,265,2006-02-15 10:09:17
1191,1,265,2006-02-15 10:09:17
1192,1,266,2006-02-15 10:09:17
1193,1,266,2006-02-15 10:09:17
1194,1,266,2006-02-15 10:09:17
1195,1,266,2006-02-15 10:09:17
1196,2,266,2006-02-15 10:09:17
1197,2,266,2006-02-15 10:09:17
1198,2,266,2006-02-15 10:09:17
1199,2,266,2006-02-15 10:09:17
1200,1,267,2006-02-15 10:09:17
1201,1,267,2006-02-15 10:09:17
1202,1,267,2006-02-15 10:09:17
1203,1,267,2006-02-15 10:09:17
1204,2,267,2006-02-15 10:09:17
1205,2,267,2006-02-15 10:09:17
1206,2,268,2006-02-15 10:09:17
1207,2,268,2006-02-15 10:09:17
1208,1,269,2006-02-15 10:09:17
1209,1,269,2006-02-15 10:09:17
1210,2,269,2006-02-15 10:09:17
1211,2,269,2006-02-15 10:09:17
1212,2,269,2006-02-15 10:09:17
1213,2,269,2006-02-15 10:09:17
1214,1,270,2006-02-15 10:09:17
1215,1,270,2006-02-15 10:09:17
1216,1,270,2006-02-15 10:09:17
1217,2,270,2006-02-15 10:09:17
1218,2,270,2006-02-15 10:09:17
1219,2,270,2006-02-15 10:09:17
1220,2,270,2006-02-15 10:09:17
1221,1,271,2006-02-15 10:09:17
1222,1,271,2006-02-15 10:09:17
1223,1,271,2006-02-15 10:09:17
1224,2,271,2006-02-15 10:09:17
1225,2,271,2006-02-15 10:09:17
1226,1,272,2006-02-15 10:09:17
1227,1,272,2006-02-15 10:09:17
1228,1,272,2006-02-15 10:09:17
1229,1,272,2006-02-15 10:09:17
1230,1,273,2006-02-15 10:09:17
1231,1,273,2006-02-15 10:09:17
1232,1,273,2006-02-15 10:09:17
1233,1,273,2006-02-15 10:09:17
1234,2,273,2006-02-15 10:09:17
1235,2,273,2006-02-15 10:09:17
1236,2,273,2006-02-15 10:09:17
1237,1,274,2006-02-15 10:09:17
1238,1,274,2006-02-15 10:09:17
1239,1,274,2006-02-15 10:09:17
1240,2,274,2006-02-15 10:09:17
1241,2,274,2006-02-15 10:09:17
1242,2,274,2006-02-15 10:09:17
1243,2,274,2006-02-15 10:09:17
1244,1,275,2006-02-15 10:09:17
1245,1,275,2006-02-15 10:09:17
1246,1,275,2006-02-15 10:09:17
1247,2,275,2006-02-15 10:09:17
1248,2,275,2006-02-15 10:09:17
1249,1,276,2006-02-15 10:09:17
1250,1,276,2006-02-15 10:09:17
1251,1,276,2006-02-15 10:09:17
1252,1,276,2006-02-15 10:09:17
1253,1,277,2006-02-15 10:09:17
1254,1,277,2006-02-15 10:09:17
1255,1,277,2006-02-15 10:09:17
1256,1,278,2006-02-15 10:09:17
1257,1,278,2006-02-15 10:09:17
1258,1,279,2006-02-15 10:09:17
1259,1,279,2006-02-15 10:09:17
1260,1,280,2006-02-15 10:09:17
1261,1,280,2006-02-15 10:09:17
1262,1,280,2006-02-15 10:09:17
1263,1,280,2006-02-15 10:09:17
1264,2,280,2006-02-15 10:09:17
1265,2,280,2006-02-15 10:09:17
1266,1,281,2006-02-15 10:09:17
1267,1,281,2006-02-15 10:09:17
1268,2,281,2006-02-15 10:09:17
1269,2,281,2006-02-15 10:09:17
1270,2,281,2006-02-15 10:09:17
1271,2,281,2006-02-15 10:09:17
1272,1,282,2006-02-15 10:09:17
1273,1,282,2006-02-15 10:09:17
1274,1,282,2006-02-15 10:09:17
1275,2,282,2006-02-15 10:09:17
1276,2,282,2006-02-15 10:09:17
1277,2,282,2006-02-15 10:09:17
1278,1,283,2006-02-15 10:09:17
1279,1,283,2006-02-15 10:09:17
1280,1,283,2006-02-15 10:09:17
1281,1,284,2006-02-15 10:09:17
1282,1,284,2006-02-15 10:09:17
1283,1,284,2006-02-15 10:09:17
1284,2,284,2006-02-15 10:09:17
1285,2,284,2006-02-15 10:09:17
1286,2,284,2006-02-15 10:09:17
1287,2,284,2006-02-15 10:09:17
1288,1,285,2006-02-15 10:09:17
1289,1,285,2006-02-15 10:09:17
1290,1,285,2006-02-15 10:09:17
1291,2,285,2006-02-15 10:09:17
1292,2,285,2006-02-15 10:09:17
1293,2,285,2006-02-15 10:09:17
1294,2,285,2006-02-15 10:09:17
1295,1,286,2006-02-15 10:09:17
1296,1,286,2006-02-15 10:09:17
1297,2,286,2006-02-15 10:09:17
1298,2,286,2006-02-15 10:09:17
1299,2,286,2006-02-15 10:09:17
1300,1,287,2006-02-15 10:09:17
1301,1,287,2006-02-15 10:09:17
1302,2,287,2006-02-15 10:09:17
1303,2,287,2006-02-15 10:09:17
1304,1,288,2006-02-15 10:09:17
1305,1,288,2006-02-15 10:09:17
1306,2,288,2006-02-15 10:09:17
1307,2,288,2006-02-15 10:09:17
1308,2,288,2006-02-15 10:09:17
1309,2,288,2006-02-15 10:09:17
1310,1,289,2006-02-15 10:09:17
1311,1,289,2006-02-15 10:09:17
1312,1,290,2006-02-15 10:09:17
1313,1,290,2006-02-15 10:09:17
1314,1,290,2006-02-15 10:09:17
1315,1,291,2006-02-15 10:09:17
1316,1,291,2006-02-15 10:09:17
1317,1,291,2006-02-15 10:09:17
1318,1,291,2006-02-15 10:09:17
1319,1,292,2006-02-15 10:09:17
1320,1,292,2006-02-15 10:09:17
1321,1,292,2006-02-15 10:09:17
1322,2,292,2006-02-15 10:09:17
1323,2,292,2006-02-15 10:09:17
1324,2,292,2006-02-15 10:09:17
1325,1,293,2006-02-15 10:09:17
1326,1,293,2006-02-15 10:09:17
1327,2,293,2006-02-15 10:09:17
1328,2,293,2006-02-15 10:09:17
1329,2,293,2006-02-15 10:09:17
1330,1,294,2006-02-15 10:09:17
1331,1,294,2006-02-15 10:09:17
1332,2,294,2006-02-15 10:09:17
1333,2,294,2006-02-15 10:09:17
1334,2,294,2006-02-15 10:09:17
1335,1,295,2006-02-15 10:09:17
1336,1,295,2006-02-15 10:09:17
1337,1,295,2006-02-15 10:09:17
1338,1,295,2006-02-15 10:09:17
1339,2,295,2006-02-15 10:09:17
1340,2,295,2006-02-15 10:09:17
1341,2,295,2006-02-15 10:09:17
1342,2,295,2006-02-15 10:09:17
1343,1,296,2006-02-15 10:09:17
1344,1,296,2006-02-15 10:09:17
1345,1,296,2006-02-15 10:09:17
1346,1,296,2006-02-15 10:09:17
1347,2,297,2006-02-15 10:09:17
1348,2,297,2006-02-15 10:09:17
1349,1,298,2006-02-15 10:09:17
1350,1,298,2006-02-15 10:09:17
1351,2,298,2006-02-15 10:09:17
1352,2,298,2006-02-15 10:09:17
1353,2,298,2006-02-15 10:09:17
1354,1,299,2006-02-15 10:09:17
1355,1,299,2006-02-15 10:09:17
1356,1,299,2006-02-15 10:09:17
1357,1,299,2006-02-15 10:09:17
1358,1,300,2006-02-15 10:09:17
1359,1,300,2006-02-15 10:09:17
1360,2,300,2006-02-15 10:09:17
1361,2,300,2006-02-15 10:09:17
1362,2,300,2006-02-15 10:09:17
1363,2,300,2006-02-15 10:09:17
1364,1,301,2006-02-15 10:09:17
1365,1,301,2006-02-15 10:09:17
1366,1,301,2006-02-15 10:09:17
1367,1,301,2006-02-15 10:09:17
1368,2,301,2006-02-15 10:09:17
1369,2,301,2006-02-15 10:09:17
1370,2,301,2006-02-15 10:09:17
1371,2,301,2006-02-15 10:09:17
1372,1,302,2006-02-15 10:09:17
1373,1,302,2006-02-15 10:09:17
1374,2,302,2006-02-15 10:09:17
1375,2,302,2006-02-15 10:09:17
1376,2,302,2006-02-15 10:09:17
1377,2,302,2006-02-15 10:09:17
1378,1,303,2006-02-15 10:09:17
1379,1,303,2006-02-15 10:09:17
1380,1,303,2006-02-15 10:09:17
1381,1,303,2006-02-15 10:09:17
1382,2,303,2006-02-15 10:09:17
1383,2,303,2006-02-15 10:09:17
1384,1,304,2006-02-15 10:09:17
1385,1,304,2006-02-15 10:09:17
1386,1,304,2006-02-15 10:09:17
1387,1,304,2006-02-15 10:09:17
1388,2,304,2006-02-15 10:09:17
1389,2,304,2006-02-15 10:09:17
1390,1,305,2006-02-15 10:09:17
1391,1,305,2006-02-15 10:09:17
1392,1,305,2006-02-15 10:09:17
1393,1,305,2006-02-15 10:09:17
1394,2,305,2006-02-15 10:09:17
1395,2,305,2006-02-15 10:09:17
1396,2,305,2006-02-15 10:09:17
1397,1,306,2006-02-15 10:09:17
1398,1,306,2006-02-15 10:09:17
1399,1,306,2006-02-15 10:09:17
1400,1,307,2006-02-15 10:09:17
1401,1,307,2006-02-15 10:09:17
1402,1,307,2006-02-15 10:09:17
1403,2,307,2006-02-15 10:09:17
1404,2,307,2006-02-15 10:09:17
1405,2,307,2006-02-15 10:09:17
1406,1,308,2006-02-15 10:09:17
1407,1,308,2006-02-15 10:09:17
1408,2,308,2006-02-15 10:09:17
1409,2,308,2006-02-15 10:09:17
1410,1,309,2006-02-15 10:09:17
1411,1,309,2006-02-15 10:09:17
1412,2,309,2006-02-15 10:09:17
1413,2,309,2006-02-15 10:09:17
1414,2,309,2006-02-15 10:09:17
1415,2,309,2006-02-15 10:09:17
1416,1,310,2006-02-15 10:09:17
1417,1,310,2006-02-15 10:09:17
1418,1,311,2006-02-15 10:09:17
1419,1,311,2006-02-15 10:09:17
1420,1,311,2006-02-15 10:09:17
1421,2,311,2006-02-15 10:09:17
1422,2,311,2006-02-15 10:09:17
1423,2,311,2006-02-15 10:09:17
1424,2,311,2006-02-15 10:09:17
1425,2,312,2006-02-15 10:09:17
1426,2,312,2006-02-15 10:09:17
1427,2,312,2006-02-15 10:09:17
1428,1,313,2006-02-15 10:09:17
1429,1,313,2006-02-15 10:09:17
1430,1,313,2006-02-15 10:09:17
1431,1,313,2006-02-15 10:09:17
1432,2,313,2006-02-15 10:09:17
1433,2,313,2006-02-15 10:09:17
1434,1,314,2006-02-15 10:09:17
1435,1,314,2006-02-15 10:09:17
1436,2,314,2006-02-15 10:09:17
1437,2,314,2006-02-15 10:09:17
1438,2,314,2006-02-15 10:09:17
1439,2,314,2006-02-15 10:09:17
1440,2,315,2006-02-15 10:09:17
1441,2,315,2006-02-15 10:09:17
1442,2,315,2006-02-15 10:09:17
1443,2,316,2006-02-15 10:09:17
1444,2,316,2006-02-15 10:09:17
1445,1,317,2006-02-15 10:09:17
1446,1,317,2006-02-15 10:09:17
